Millis,Front,Left,Right,EncL,EncR
354941,2129,2629,1084,60823,63462
354996,2132,2609,1089,60823,63462
355052,2124,2614,1089,60823,63462
355107,2134,2617,1100,60823,63462
355163,2135,2620,1090,60823,63462
355218,2132,2617,1085,60823,63462
355273,2131,2596,1090,60823,63460
355329,2137,2587,1090,60866,63436
355384,2014,2396,1035,60983,63392
355440,1596,2289,1012,61111,63324
355495,1276,2428,901,61151,63250
355551,1053,2504,771,61170,63192
355606,933,2509,727,61170,63176
355661,954,2526,728,61170,63176
355717,933,2508,741,61170,63176
355772,964,2490,748,61166,63178
355828,989,2506,728,61167,63178
355883,908,2495,725,61188,63178
355938,497,2585,878,61248,63154
355994,633,2547,2538,61343,63125
356049,634,2503,2143,61398,63101
356105,559,2388,1061,61471,63078
356160,586,2341,972,61514,63069
356215,594,2323,916,61519,63067
356271,584,2321,891,61519,63067
356326,587,2309,919,61519,63067
356382,591,2321,955,61519,63067
356437,588,2342,914,61519,63067
356492,587,2339,897,61519,63067
356548,586,2316,915,61519,63067
356603,593,2329,920,61521,63067
356659,587,2315,874,61531,63067
356714,592,2334,903,61533,63086
356770,612,2347,990,61539,63124
356825,592,2360,1015,61556,63198
356880,631,2406,2820,61579,63271
356936,659,2507,2053,61630,63330
356991,686,2528,583,61731,63393
357047,739,2550,424,61881,63466
357102,786,2534,456,62079,63540
357157,984,2457,1343,62303,63658
357213,1134,2377,1260,62507,63819
357268,1354,2296,1228,62649,63960
357324,1521,2245,943,62767,64093
357379,1947,2222,650,62908,64236
357435,2314,2191,615,63016,64346
357490,2810,2129,582,63088,64412
357545,3097,2156,583,63125,64458
357601,3293,2157,555,63151,64459
357656,3326,2087,555,63151,64449
357712,3312,2072,576,63151,64449
357767,3317,2080,576,63151,64449
357822,3316,2080,581,63151,64449
357878,3328,2089,587,63151,64449
357933,3311,2081,571,63151,64449
357989,3319,2113,580,63151,64449
358044,3309,2082,578,63151,64449
358099,3336,2100,578,63151,64449
358155,3312,2078,586,63151,64449
358210,3315,2077,551,63151,64449
358266,3313,2106,579,63151,64446
358321,3276,2080,606,63151,64431
358377,3117,1961,601,63161,64401
358432,2990,1827,869,63173,64356
358487,2615,2228,847,63213,64291
358543,2208,2284,1063,63255,64197
358598,1571,2470,1351,63279,64089
358654,1349,2592,1730,63280,64032
358709,1259,2593,1799,63279,64018
358764,1267,2576,1791,63279,64017
358820,1258,2594,1821,63279,64017
358875,1258,2574,1817,63279,64017
358931,1234,2571,1833,63289,64023
358986,1165,2635,1900,63317,64018
359041,989,2650,2008,63355,63981
359097,881,2697,2166,63389,63932
359152,534,2642,2675,63417,63858
359208,272,2546,2367,63420,63810
359263,239,2529,1497,63420,63807
359319,221,2532,1430,63420,63807
359374,224,2536,1437,63420,63807
359429,268,2544,1430,63420,63807
359485,268,2532,1429,63420,63807
359540,221,2519,1428,63420,63807
359596,250,2533,1365,63417,63807
359651,246,2551,1405,63415,63807
359706,244,2526,1402,63415,63807
359762,194,2527,1400,63421,63808
359817,219,2553,1564,63505,63854
359873,340,2526,2714,63657,63963
359928,330,2535,3066,63853,64149
359984,338,2576,2967,64107,64394
360039,355,2614,2881,64425,64693
360094,371,2643,2894,64791,65043
360150,390,2713,2898,65191,65443
360205,388,2726,2827,65623,65864
360261,416,2754,2815,66063,66291
360316,460,2755,2856,66497,66719
360371,546,2783,2787,66906,67123
360427,611,2763,2807,67267,67478
360482,735,2800,1164,67579,67770
360538,963,2799,847,67839,68019
360593,1162,2773,577,68055,68241
360649,1475,2781,699,68229,68419
360704,1706,2731,695,68341,68531
360759,1880,2663,728,68364,68549
360815,1877,2640,726,68364,68549
360870,1863,2636,739,68364,68549
360926,1875,2635,723,68364,68549
360981,1879,2641,726,68364,68549
361036,1877,2640,727,68364,68549
361092,1889,2649,712,68364,68549
361147,1869,2642,702,68364,68549
361203,1853,2642,724,68364,68549
361258,1864,2650,732,68364,68549
361313,1872,2626,726,68364,68549
361369,1856,2632,723,68364,68549
361424,1857,2640,732,68364,68549
361480,1854,2617,724,68364,68549
361535,1880,2639,718,68364,68549
361591,1854,2642,723,68364,68549
361646,1852,2640,727,68364,68549
361701,1855,2643,732,68364,68549
361757,1855,2648,720,68364,68549
361812,1879,2630,725,68364,68549
361868,1878,2612,725,68364,68549
361923,1879,2637,725,68364,68549
361978,1857,2637,718,68364,68549
362034,1886,2647,730,68364,68549
362089,1878,2637,724,68364,68549
362145,1879,2647,740,68364,68549
362200,1889,2655,729,68364,68549
362255,1855,2605,697,68364,68549
362311,1856,2633,724,68364,68549
362366,1880,2647,738,68364,68549
362422,1856,2636,722,68364,68549
362477,1856,2644,730,68364,68549
362533,1877,2646,724,68364,68549
362588,1862,2650,712,68364,68549
362643,1856,2652,731,68364,68549
362699,1880,2622,699,68376,68548
362754,1945,2630,701,68407,68538
362810,1912,2572,616,68431,68484
362865,1806,2295,1282,68461,68431
362920,1621,2109,1060,68497,68368
362976,1446,1754,1158,68542,68318
363031,1310,2160,1465,68584,68284
363087,1261,2040,1619,68601,68272
363142,1269,2032,1626,68601,68272
363197,1258,2035,1656,68601,68272
363253,1233,2029,1624,68601,68272
363308,1258,2031,1652,68601,68272
363364,1233,2040,1657,68601,68272
363419,1236,2034,1655,68601,68272
363475,1185,2031,1649,68635,68270
363530,1029,2136,1843,68678,68226
363585,842,2208,2086,68726,68165
363641,713,2226,2321,68770,68144
363696,828,2277,2820,68811,68107
363752,245,2222,2890,68841,68084
363807,269,2222,2621,68853,68069
363862,248,2216,2413,68853,68068
363918,244,2225,2389,68853,68068
363973,245,2202,2373,68853,68068
364029,267,2204,2399,68853,68068
364084,277,2201,2383,68853,68068
364140,244,2196,2392,68853,68068
364195,268,2205,2397,68853,68068
364250,271,2197,2376,68853,68068
364306,276,2213,2406,68853,68068
364361,268,2202,2371,68853,68068
364417,275,2206,2403,68853,68068
364472,254,2234,2408,68853,68068
364527,278,2234,2407,68853,68068
364583,271,2196,2392,68853,68068
364638,269,2198,2396,68853,68068
364694,245,2200,2399,68853,68068
364749,277,2203,2385,68853,68068
364804,267,2201,2396,68853,68068
364860,295,2202,2403,68853,68068
364915,271,2218,2408,68853,68068
364971,247,2190,2386,68852,68066
365026,263,2195,2421,68847,68066
365082,271,2200,2396,68847,68066
365137,243,2199,2373,68875,68075
365192,243,2223,2666,68983,68144
365248,271,2249,3297,69149,68298
365303,295,2340,2983,69393,68532
365359,325,2418,2756,69718,68812
365414,371,2494,2705,70116,69121
365469,510,2519,2783,70540,69466
365525,583,2454,3009,70940,69826
365580,763,1991,3122,71305,70168
365636,951,518,3231,71611,70470
365691,1261,393,3352,71847,70720
365747,1576,425,3321,72001,70894
365802,1849,413,3390,72069,70972
365857,1877,436,3373,72079,70980
365913,1880,416,3388,72079,70980
365968,1879,393,3388,72079,70980
366024,1880,294,3395,72079,70980
366079,1851,323,3384,72079,70980
366134,1853,345,3386,72077,70980
366190,1887,349,3355,72076,71005
366245,1908,281,3251,72057,71076
366301,1859,286,2975,72029,71178
366356,1728,540,2377,71997,71293
366412,1335,673,2100,71951,71414
366467,446,2372,2315,71907,71535
366522,27,2482,2811,71855,71659
366578,26,1365,2845,71790,71754
366633,27,1235,2784,71726,71834
366689,70,684,2503,71662,71916
366744,1526,774,2255,71577,72000
366799,1325,1255,1936,71467,72078
366855,787,1645,631,71347,72147
366910,744,2470,783,71226,72215
366966,142,2845,794,71143,72263
367021,319,3064,727,71099,72280
367076,326,3214,581,71081,72288
367132,331,3236,481,71079,72290
367187,350,3246,555,71079,72290
367243,318,3255,599,71071,72293
367298,319,3263,675,71071,72294
367353,344,3243,801,71071,72294
367409,341,3252,750,71071,72294
367464,345,3226,822,71071,72294
367520,344,3204,761,71071,72294
367575,347,3229,743,71071,72294
367631,348,3222,852,71071,72294
367686,350,3193,803,71078,72294
367741,342,3229,794,71111,72294
367797,315,3170,863,71117,72294
367852,293,3174,825,71118,72294
367908,293,3158,868,71122,72294
367963,296,3157,847,71123,72300
368018,315,3155,824,71160,72375
368074,319,3184,868,71267,72532
368129,336,3267,1366,71443,72751
368185,322,3215,2314,71730,73050
368240,319,3221,2232,72097,73387
368295,388,3224,2215,72499,73760
368351,515,3223,2268,72902,74150
368406,609,3270,2255,73259,74514
368462,815,866,2183,73575,74840
368517,1027,792,2105,73844,75124
368573,1339,780,2042,74018,75324
368628,1578,745,2019,74145,75462
368683,1881,714,1966,74233,75536
368739,2007,618,1986,74281,75563
368794,2088,575,2007,74291,75563
368850,2107,542,2011,74291,75562
368905,2087,573,2027,74291,75562
368960,2107,571,2008,74291,75562
369016,2097,554,2049,74291,75562
369071,2097,574,2044,74291,75562
369127,2104,568,2024,74291,75562
369182,2085,569,2034,74291,75562
369237,2085,595,2032,74291,75562
369293,2096,582,2025,74291,75562
369348,2104,570,2034,74291,75562
369404,2110,572,2053,74291,75562
369459,2120,556,2045,74291,75562
369515,2086,565,2013,74291,75562
369570,2108,569,2030,74291,75562
369625,2087,578,2008,74291,75562
369681,2105,541,2009,74291,75562
369736,2094,576,1996,74291,75562
369792,2110,573,2028,74291,75568
369847,2033,573,1967,74276,75598
369902,2006,754,1923,74265,75650
369958,1894,598,1834,74239,75725
370013,1525,1111,1680,74185,75850
370069,1196,1410,2449,74131,75950
370124,813,1943,2695,74081,76007
370179,733,2130,2697,74066,76028
370235,684,2177,2711,74066,76029
370290,682,2182,2715,74066,76029
370346,715,2191,2752,74066,76029
370401,681,2165,2727,74066,76030
370457,680,2183,2714,74066,76039
370512,612,2220,2762,74053,76065
370567,460,2358,2739,74011,76099
370623,442,2732,2660,73975,76136
370678,615,2917,2626,73941,76206
370734,148,3177,2465,73923,76262
370789,195,3317,2422,73925,76273
370844,180,3335,2424,73925,76273
370900,193,3300,2395,73925,76273
370955,194,3340,2395,73925,76273
371011,194,3334,2400,73925,76273
371066,195,3309,2389,73925,76273
371121,229,3321,2401,73925,76273
371177,195,3311,2396,73925,76273
371232,146,3318,2477,73926,76271
371288,114,3291,2409,73946,76284
371343,171,3211,2442,74041,76366
371399,270,3151,2558,74226,76530
371454,177,3035,2636,74461,76789
371509,242,2977,2667,74762,77118
371565,296,3000,2533,75130,77442
371620,292,3067,2511,75500,77786
371676,303,3033,2587,75876,78178
371731,350,3011,2606,76280,78558
371786,462,2988,2511,76706,78866
371842,562,3061,2493,77003,79169
371897,664,3185,2497,77250,79420
371953,934,1089,2620,77484,79745
372008,1161,1017,2624,77715,80024
372064,1427,1016,2487,77802,80176
372119,1503,1021,2406,77842,80223
372174,1602,1029,2427,77863,80235
372230,1593,1008,2423,77864,80235
372285,1599,1014,2446,77864,80235
372341,1590,1039,2430,77864,80235
372396,1595,1014,2418,77864,80235
372451,1600,1045,2445,77864,80235
372507,1593,1045,2420,77864,80235
372562,1573,1017,2404,77864,80235
372618,1598,1054,2426,77864,80235
372673,1594,1036,2444,77864,80235
372729,1595,1015,2422,77864,80235
372784,1593,1040,2408,77864,80235
372839,1593,1042,2445,77864,80235
372895,1597,1043,2418,77864,80235
372950,1593,1015,2423,77864,80235
373006,1595,1048,2433,77864,80235
373061,1571,1028,2456,77864,80235
373116,1571,1035,2441,77864,80235
373172,1573,1023,2436,77864,80235
373227,1595,1041,2410,77864,80235
373283,1596,1018,2417,77864,80235
373338,1581,1051,2424,77864,80235
373393,1596,1017,2427,77864,80235
373449,1592,1043,2409,77864,80235
373504,1597,1019,2415,77864,80235
373560,1596,1008,2423,77864,80235
373615,1592,1019,2435,77864,80235
373671,1584,1022,2418,77864,80235
373726,1575,1043,2418,77864,80235
373781,1574,1021,2425,77864,80235
373837,1582,1030,2433,77864,80235
373892,1597,1044,2435,77864,80235
373948,1602,1050,2427,77864,80235
374003,1598,1047,2419,77864,80235
374058,1577,1022,2435,77864,80235
374114,1578,1014,2415,77864,80235
374169,1588,1044,2417,77864,80235
374225,1591,1040,2467,77864,80233
374280,1601,1051,2451,77864,80241
374335,1596,1019,2414,77864,80262
374391,1608,1031,2325,77860,80298
374446,1575,1034,2237,77853,80349
374502,1555,1080,2138,77837,80407
374557,1425,1040,1958,77815,80478
374613,1352,1014,1963,77815,80536
374668,1354,1046,1725,77818,80552
374723,1338,1024,1559,77818,80552
374779,1330,1018,1562,77818,80552
374834,1332,1018,1563,77818,80552
374890,1328,1034,1566,77818,80552
374945,1287,1039,1552,77812,80558
375000,1226,1021,1585,77792,80574
375056,1080,968,2013,77758,80602
375111,953,916,2170,77721,80635
375167,837,890,2255,77686,80658
375222,784,844,2293,77657,80674
375278,821,753,2315,77633,80698
375333,906,762,2308,77607,80724
375388,906,815,2313,77605,80724
375444,910,816,2301,77605,80724
375499,907,817,2329,77605,80724
375555,907,817,2337,77605,80723
375610,904,842,2323,77603,80721
375665,882,867,2337,77597,80742
375721,717,1422,2347,77583,80758
375776,366,2515,2309,77571,80783
375832,412,2996,2319,77536,80822
375887,562,2270,2267,77499,80858
375942,583,1777,2240,77488,80893
375998,586,1558,2232,77479,80911
376053,582,1577,2196,77479,80910
376109,583,1504,2191,77479,80910
376164,598,1491,2199,77479,80910
376219,582,1401,2199,77479,80910
376275,586,1404,2186,77479,80910
376330,595,1433,2196,77527,80910
376386,585,2595,2291,77583,80912
376441,586,2756,2300,77585,80931
376497,634,2751,2300,77600,80971
376552,632,2802,2312,77636,81028
376607,692,3414,2251,77717,81126
376663,740,1718,2253,77855,81279
376718,810,844,2291,78027,81477
376774,965,794,2241,78209,81695
376829,1124,791,2192,78388,81916
376884,1400,794,2060,78543,82103
376940,1609,794,2026,78655,82225
376995,1880,770,1984,78719,82301
377051,2035,795,1943,78759,82353
377106,2144,794,1943,78775,82372
377162,2151,787,1935,78777,82372
377217,2109,795,1914,78777,82372
377272,2127,790,1941,78777,82372
377328,2140,801,1929,78777,82372
377383,2126,770,1915,78777,82371
377439,2133,766,1938,78777,82371
377494,2142,806,1970,78777,82371
377549,2102,796,1943,78777,82371
377605,2131,763,1910,78777,82371
377660,2130,763,1939,78777,82371
377716,2113,770,1942,78777,82371
377771,2164,800,1914,78777,82373
377826,2107,792,1936,78765,82383
377882,2061,918,1894,78746,82402
377937,1947,1005,1876,78717,82423
377993,1855,811,1878,78689,82451
378048,1644,996,1728,78653,82480
378103,1469,1181,1449,78615,82515
378159,1305,1333,1889,78575,82553
378214,1103,1674,2333,78541,82589
378270,1037,1759,2376,78529,82604
378325,1006,1775,2398,78529,82604
378381,1029,1778,2403,78529,82604
378436,1039,1769,2387,78529,82604
378491,1028,1771,2395,78529,82604
378547,1031,1801,2405,78529,82604
378602,928,1848,2443,78523,82626
378658,884,1893,2454,78513,82650
378713,814,1967,2543,78507,82678
378768,709,2132,2554,78497,82713
378824,637,2262,2623,78485,82748
378879,588,2330,2538,78471,82780
378935,369,2540,2552,78449,82805
378990,292,2680,2534,78420,82830
379046,294,2816,2514,78409,82848
379101,293,2935,2483,78409,82851
379156,295,2938,2488,78409,82851
379212,292,2937,2514,78409,82851
379267,294,2920,2504,78409,82851
379323,309,2922,2489,78409,82851
379378,295,2902,2514,78409,82851
379433,294,2931,2511,78411,82852
379489,302,2963,2519,78438,82863
379544,319,2953,2535,78461,82939
379600,343,3155,2466,78532,83075
379655,391,3207,2446,78675,83249
379710,418,3205,2469,78886,83470
379766,450,3125,2493,79153,83736
379821,464,3037,2488,79445,84046
379877,538,3021,2534,79751,84363
379932,637,2968,2547,80069,84674
379988,789,2891,1720,80345,84957
380043,963,2895,730,80579,85206
380098,1210,2916,551,80784,85427
380154,1425,2915,596,80935,85574
380209,1629,2940,662,81008,85670
380265,1809,2984,775,81047,85723
380320,1852,2994,775,81059,85736
380375,1855,2975,776,81059,85736
380431,1851,3007,773,81059,85736
380486,1854,2978,775,81059,85736
380542,1875,2978,777,81059,85736
380597,1856,3007,743,81059,85736
380653,1866,3020,782,81059,85736
380708,1880,2967,750,81059,85736
380763,1854,3011,765,81059,85736
380819,1875,2994,745,81059,85736
380874,1879,2998,748,81059,85736
380930,1853,2986,773,81059,85736
380985,1861,3011,787,81059,85736
381040,1881,2976,773,81059,85736
381096,1880,3008,775,81059,85736
381151,1861,2988,784,81059,85736
381207,1888,2998,776,81059,85736
381262,1844,3005,746,81059,85736
381317,1853,2978,747,81059,85736
381373,1877,2979,775,81059,85736
381428,1864,3016,781,81059,85736
381484,1854,2978,794,81059,85736
381539,1880,2979,775,81059,85736
381595,1852,2981,775,81059,85736
381650,1887,2969,765,81059,85736
381705,1861,2972,774,81059,85736
381761,1850,3004,774,81059,85736
381816,1856,2975,751,81059,85736
381872,1847,3002,767,81059,85736
381927,1853,3003,771,81059,85736
381982,1873,3004,775,81059,85736
382038,1855,2983,784,81059,85736
382093,1854,3002,742,81059,85736
382149,1854,2968,773,81059,85736
382204,1852,2973,747,81059,85736
382259,1855,2974,798,81059,85736
382315,1846,2959,744,81059,85736
382370,1854,2981,775,81059,85736
382426,1855,2956,748,81059,85735
382481,1823,2986,762,81059,85735
382536,1868,2991,755,81059,85735
382592,1852,2969,780,81059,85723
382647,1859,2906,727,81079,85701
382703,1883,2850,641,81135,85674
382758,1923,2703,1061,81174,85654
382814,1895,2480,1010,81229,85628
382869,1736,2247,941,81293,85583
382924,1574,1881,1339,81335,85525
382980,1400,2281,1501,81341,85490
383035,1409,2261,1566,81341,85490
383091,1377,2262,1564,81341,85490
383146,1412,2273,1553,81341,85490
383201,1402,2274,1559,81341,85490
383257,1376,2245,1587,81341,85485
383312,1327,2227,1655,81341,85461
383368,1260,2182,1737,81336,85432
383423,1185,2142,2018,81336,85396
383479,1040,2042,2174,81358,85353
383534,854,2101,2327,81404,85307
383589,736,2152,2504,81457,85266
383645,591,2234,2286,81515,85230
383700,365,2222,1890,81565,85204
383756,295,2201,874,81616,85182
383811,293,2135,790,81649,85166
383866,269,2108,991,81651,85140
383922,249,2093,946,81651,85136
383977,247,2090,976,81651,85136
384033,219,2078,961,81651,85136
384088,223,2079,941,81651,85136
384143,240,2084,966,81651,85136
384199,226,2086,979,81657,85136
384254,141,2082,890,81716,85156
384310,196,2086,889,81732,85191
384365,202,2072,947,81774,85243
384421,328,2106,906,81820,85347
384476,192,2228,2530,81901,85456
384531,241,2266,3451,82067,85591
384587,417,2291,3375,82275,85768
384642,374,2375,3351,82505,86006
384698,389,2432,3209,82781,86287
384753,367,2506,3047,83105,86583
384808,345,2554,3043,83460,86919
384864,396,2562,3004,83833,87290
384919,416,2612,3024,84217,87670
384975,467,2694,3009,84602,88066
385030,515,2750,2985,84970,88443
385086,562,2774,2834,85319,88793
385141,686,2779,2444,85639,89102
385196,834,2822,626,85916,89382
385252,988,2828,613,86135,89589
385307,1215,2847,643,86293,89758
385363,1349,2838,648,86382,89825
385418,1450,2793,679,86419,89828
385473,1444,2807,691,86419,89829
385529,1449,2772,672,86419,89829
385584,1442,2774,681,86419,89829
385640,1447,2774,676,86419,89829
385695,1462,2797,698,86419,89829
385751,1447,2762,679,86419,89829
385806,1446,2765,675,86419,89829
385861,1451,2747,674,86419,89829
385917,1448,2771,654,86419,89829
385972,1446,2771,672,86419,89829
386028,1449,2775,674,86419,89829
386083,1472,2776,654,86419,89829
386138,1457,2800,693,86419,89829
386194,1452,2786,679,86419,89829
386249,1448,2789,681,86419,89829
386305,1448,2771,682,86419,89829
386360,1459,2772,666,86419,89829
386415,1449,2775,679,86419,89829
386471,1447,2774,676,86419,89829
386526,1450,2751,675,86419,89829
386582,1447,2775,683,86419,89829
386637,1453,2784,681,86419,89829
386692,1473,2762,676,86419,89829
386748,1449,2929,652,86419,89829
386803,1469,3890,668,86437,89811
386859,1472,3900,673,86485,89781
386914,1432,2755,1022,86581,89728
