ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
147504,1993,1485,3897,0,5,-2,-2412,-60,55,160,1372,1062,RUN
147513,1970,1504,3896,-23,19,-1,-2392,-59,55,160,1372,1070,CRASH_R
147521,1970,1504,3896,0,0,0,-2392,-59,55,160,1372,1079,CRASH_R
147529,1974,1504,3896,4,0,0,-2392,-59,55,160,1372,1087,CRASH_R
147537,1974,1505,3898,0,1,2,-2393,-59,55,160,1372,1096,CRASH_R
147545,1966,1505,3900,-8,0,2,-2395,-59,55,160,1372,1105,CRASH_R
147555,1966,1484,3898,0,-21,-2,-2414,-60,55,160,1372,1117,CRASH_R
147564,1968,1477,3898,2,-7,0,-2421,-60,55,160,1372,1127,CRASH_R
147572,1968,1477,3897,0,0,-1,-2420,-60,55,160,1372,1136,CRASH_R
147580,1968,1477,3897,0,0,0,-2420,-60,55,160,1372,1146,CRASH_R
147588,1968,1477,3895,0,0,-2,-2418,-60,55,160,1372,1155,CRASH_R
147596,1969,1501,3896,1,24,1,-2395,-59,55,160,1372,1164,CRASH_R
147632,1969,1501,3895,0,0,-1,-2394,-59,55,160,1372,1206,CRASH_R
147632,1969,1501,3895,0,0,-1,-2394,-59,55,160,1372,1206,RUN
147640,1967,1485,3896,-2,-16,1,-2411,-60,55,160,1372,1215,CRASH_R
147648,1967,1485,3899,0,0,3,-2414,-60,55,160,1372,1225,CRASH_R
147658,1967,1480,3899,0,-5,0,-2419,-60,55,160,1372,1238,CRASH_R
147666,1975,1483,3903,8,3,4,-2420,-60,55,160,1372,1248,CRASH_R
147675,1968,1483,3899,-7,0,-4,-2416,-60,55,160,1372,1257,CRASH_R
147683,1968,1502,3898,0,19,-1,-2396,-59,55,160,1372,1267,CRASH_R
147691,1968,1502,3897,0,0,-1,-2395,-59,55,160,1372,1276,CRASH_R
147699,1968,1502,3898,0,0,1,-2396,-59,55,160,1372,1286,CRASH_R
147707,1976,1511,3910,8,9,12,-2399,-60,55,160,1372,1296,CRASH_R
147715,1981,1511,3910,5,0,0,-2399,-59,55,160,1372,1307,CRASH_R
147723,1989,1508,3897,8,-3,-13,-2389,-59,55,160,1372,1318,CRASH_R
147759,1989,1507,3894,0,-1,-3,-2387,-59,55,160,1372,1366,CRASH_R
147772,1989,1507,3894,0,-1,-3,-2387,-59,55,160,1372,1381,RUN
147780,1970,1502,3897,-19,-5,3,-2395,-60,55,160,1372,1391,CRASH_R
147788,1968,1502,3899,-2,0,2,-2397,-59,55,160,1372,1401,CRASH_R
147796,1970,1501,3899,2,-1,0,-2398,-59,55,160,1372,1410,CRASH_R
147804,1987,1483,3899,17,-18,0,-2416,-60,55,160,1372,1420,CRASH_R
147812,1992,1482,3897,5,-1,-2,-2415,-60,55,160,1372,1430,CRASH_R
147820,1991,1479,3900,-1,-3,3,-2421,-60,55,160,1372,1439,CRASH_R
147828,1991,1476,3897,0,-3,-3,-2421,-60,55,160,1372,1448,CRASH_R
147836,1971,1476,3897,-20,0,0,-2421,-60,55,160,1372,1458,CRASH_R
147844,1971,1479,3896,0,3,-1,-2417,-60,55,160,1372,1467,CRASH_R
147854,1971,1479,3897,0,0,1,-2418,-60,55,160,1372,1478,CRASH_R
147890,1970,1479,3897,-1,0,0,-2418,-60,55,160,1372,1517,CRASH_R
147890,1970,1479,3897,-1,0,0,-2418,-60,55,160,1372,1517,RUN
147898,1970,1504,3898,0,25,1,-2394,-59,55,160,1372,1526,CRASH_R
147907,1970,1504,3898,0,0,0,-2394,-59,55,160,1372,1534,CRASH_R
147915,1969,1504,3901,-1,0,3,-2397,-60,55,160,1372,1542,CRASH_R
147923,1967,1495,3898,-2,-9,-3,-2403,-60,55,160,1372,1551,CRASH_R
147931,1967,1483,3896,0,-12,-2,-2413,-60,55,160,1372,1559,CRASH_R
147939,1971,1479,3896,4,-4,0,-2417,-60,55,160,1372,1568,CRASH_R
147947,1971,1478,3898,0,-1,2,-2420,-60,55,160,1372,1575,CRASH_R
147957,1971,1478,3899,0,0,1,-2421,-60,55,160,1372,1586,CRASH_R
147966,1964,1480,3899,-7,2,0,-2419,-60,55,160,1372,1594,CRASH_R
147974,1970,1480,3897,6,0,-2,-2417,-60,55,160,1372,1601,CRASH_R
147982,1966,1479,3897,-4,-1,0,-2418,-60,55,160,1372,1609,CRASH_R
148017,1970,1477,3898,4,-2,1,-2421,-60,55,160,1372,1644,CRASH_R
148018,1970,1477,3898,4,-2,1,-2421,-60,55,160,1372,1644,RUN
148026,1974,1477,3901,4,0,3,-2424,-60,55,160,1372,1652,CRASH_R
148034,1976,1479,3904,2,2,3,-2425,-60,55,160,1372,1660,CRASH_R
148042,1974,1484,3904,-2,5,0,-2420,-60,55,160,1372,1668,CRASH_R
148050,1971,1495,3899,-3,11,-5,-2404,-59,55,160,1372,1675,CRASH_R
148060,1966,1501,3899,-5,6,0,-2398,-59,55,160,1372,1686,CRASH_R
148069,1971,1501,3899,5,0,0,-2398,-59,55,160,1372,1694,CRASH_R
148077,1971,1501,3900,0,0,1,-2399,-60,55,160,1372,1702,CRASH_R
148085,1975,1502,3900,4,1,0,-2398,-59,55,160,1372,1710,CRASH_R
148093,1984,1504,3897,9,2,-3,-2393,-59,55,160,1372,1718,CRASH_R
148101,1984,1504,3897,0,0,0,-2393,-59,55,160,1372,1725,CRASH_R
148109,1971,1500,3898,-13,-4,1,-2398,-60,55,160,1372,1733,CRASH_R
148145,1970,1494,3898,-1,-6,0,-2404,-60,55,160,1372,1767,CRASH_R
148145,1970,1494,3898,-1,-6,0,-2404,-60,55,160,1372,1767,RUN
148153,1970,1479,3899,0,-15,1,-2420,-60,55,160,1372,1775,CRASH_R
148163,1970,1470,3899,0,-9,0,-2429,-60,55,160,1372,1785,CRASH_R
148171,1992,1470,3899,22,0,0,-2429,-60,55,160,1372,1793,CRASH_R
148180,1992,1484,3896,0,14,-3,-2412,-59,55,160,1372,1801,CRASH_R
148188,1979,1484,3896,-13,0,0,-2412,-60,55,160,1372,1809,CRASH_R
148196,1968,1480,3897,-11,-4,1,-2417,-60,55,160,1372,1817,CRASH_R
148204,1968,1477,3898,0,-3,1,-2421,-60,55,160,1372,1825,CRASH_R
148212,1969,1477,3898,1,0,0,-2421,-60,55,160,1372,1833,CRASH_R
148220,1970,1509,3898,1,32,0,-2389,-57,55,160,1372,1841,CRASH_R
148228,1969,1509,3898,-1,0,0,-2389,-59,55,160,1372,1849,CRASH_R
148236,1969,1509,3898,0,0,0,-2389,-59,55,160,1372,1857,CRASH_R
148274,1969,1501,3898,0,-8,0,-2397,-60,55,160,1372,1897,CRASH_R
148274,1969,1501,3898,0,-8,0,-2397,-60,55,160,1372,1897,RUN
148283,1969,1510,3911,0,9,13,-2401,-60,55,160,1372,1906,CRASH_R
148291,1972,1501,3911,3,-9,0,-2410,-60,55,160,1372,1915,CRASH_R
148299,1972,1508,3900,0,7,-11,-2392,-59,55,160,1372,1924,CRASH_R
148307,1969,1505,3897,-3,-3,-3,-2392,-59,55,160,1372,1933,CRASH_R
148315,1969,1508,3897,0,3,0,-2389,-59,55,160,1372,1942,CRASH_R
148323,1969,1505,3898,0,-3,1,-2393,-59,55,160,1372,1952,CRASH_R
148331,1979,1513,3908,10,8,10,-2395,-59,55,160,1372,1961,CRASH_R
148339,1968,1500,3898,-11,-13,-10,-2398,-60,55,160,1372,1970,CRASH_R
148349,1968,1484,3895,0,-16,-3,-2411,-60,55,160,1372,1982,CRASH_R
148358,1968,1480,3895,0,-4,0,-2415,-60,55,160,1372,1991,CRASH_R
148366,1968,1480,3897,0,0,2,-2417,-60,55,160,1372,2000,CRASH_R
148402,1966,1480,3898,-2,0,1,-2418,-60,55,160,1372,2042,CRASH_R
148402,1966,1480,3898,-2,0,1,-2418,-60,55,160,1372,2042,RUN
148410,1965,1503,3899,-1,23,1,-2396,-59,55,160,1372,2052,CRASH_R
148418,1965,1503,3900,0,0,1,-2397,-59,55,160,1372,2062,CRASH_R
148426,1966,1498,3900,1,-5,0,-2402,-60,55,160,1372,2072,CRASH_R
148434,1967,1485,3899,1,-13,-1,-2414,-60,55,160,1372,2082,CRASH_R
148442,1968,1480,3897,1,-5,-2,-2417,-60,55,160,1372,2092,CRASH_R
148457,1970,1480,3899,2,0,2,-2419,-60,55,160,1372,2112,CRASH_R
148465,1968,1480,3897,-2,0,-2,-2417,-60,55,160,1372,2122,CRASH_R
148473,1968,1480,3897,0,0,0,-2417,-60,55,160,1372,2134,CRASH_R
148482,1966,1480,3897,-2,0,0,-2417,-60,55,160,1372,2145,CRASH_R
148490,1966,1479,3898,0,-1,1,-2419,-60,55,160,1372,2155,CRASH_R
148498,1967,1479,3898,1,0,0,-2419,-60,55,160,1372,2166,CRASH_R
148533,1975,1479,3909,8,0,11,-2430,-60,55,160,1372,2210,CRASH_R
148533,1975,1479,3909,8,0,11,-2430,-60,55,160,1372,2210,RUN
148541,1987,1505,3901,12,26,-8,-2396,-58,55,160,1372,2220,CRASH_R
148550,1987,1507,3901,0,2,0,-2394,-59,55,160,1372,2230,CRASH_R
148560,1972,1505,3898,-15,-2,-3,-2393,-59,55,160,1372,2242,CRASH_R
148568,1971,1503,3898,-1,-2,0,-2395,-59,55,160,1372,2252,CRASH_R
148576,1969,1503,3899,-2,0,1,-2396,-59,55,160,1372,2261,CRASH_R
148584,1971,1505,3902,2,2,3,-2397,-59,55,160,1372,2270,CRASH_R
148593,1969,1510,3902,-2,5,0,-2392,-59,55,160,1372,2280,CRASH_R
148601,1969,1510,3898,0,0,-4,-2388,-59,55,160,1372,2289,CRASH_R
148609,1964,1504,3898,-5,-6,0,-2394,-60,55,160,1372,2299,CRASH_R
148617,1969,1504,3898,5,0,0,-2394,-59,55,160,1372,2308,CRASH_R
148625,1964,1503,3898,-5,-1,0,-2395,-59,55,160,1372,2317,CRASH_R
148660,1971,1508,3899,7,5,1,-2391,-59,55,160,1372,2355,CRASH_R
148663,1971,1508,3899,7,5,1,-2391,-59,55,160,1372,2358,RUN
148671,1992,1508,3899,21,0,0,-2391,-59,55,160,1372,2367,CRASH_R
148679,1992,1508,3896,0,0,-3,-2388,-59,55,160,1372,2375,CRASH_R
148687,1972,1506,3896,-20,-2,0,-2390,-59,55,160,1372,2383,CRASH_R
148695,1971,1506,3898,-1,0,2,-2392,-59,55,160,1372,2391,CRASH_R
148703,1971,1501,3898,0,-5,0,-2397,-60,55,160,1372,2399,CRASH_R
148712,1971,1501,3898,0,0,0,-2397,-59,55,160,1372,2407,CRASH_R
148720,1982,1501,3903,11,0,5,-2402,-60,55,160,1372,2415,CRASH_R
148728,1982,1484,3898,0,-17,-5,-2414,-60,55,160,1372,2422,CRASH_R
148736,1973,1476,3899,-9,-8,1,-2423,-60,55,160,1372,2430,CRASH_R
148746,1972,1471,3899,-1,-5,0,-2428,-60,55,160,1372,2441,CRASH_R
148755,1969,1471,3899,-3,0,0,-2428,-60,55,160,1372,2449,CRASH_R
148790,1969,1476,3899,0,5,0,-2423,-60,55,160,1372,2484,CRASH_R
148790,1969,1476,3899,0,5,0,-2423,-60,55,160,1372,2484,RUN
148798,1969,1483,3896,0,7,-3,-2413,-60,55,160,1372,2492,CRASH_R
148806,1969,1503,3897,0,20,1,-2394,-59,55,160,1372,2500,CRASH_R
148814,1969,1508,3897,0,5,0,-2389,-59,55,160,1372,2508,CRASH_R
148823,1972,1503,3901,3,-5,4,-2398,-60,55,160,1372,2516,CRASH_R
148831,1974,1511,3908,2,8,7,-2397,-59,55,160,1372,2524,CRASH_R
148839,1972,1498,3901,-2,-13,-7,-2403,-60,55,160,1372,2532,CRASH_R
148849,1969,1482,3898,-3,-16,-3,-2416,-60,55,160,1372,2543,CRASH_R
148857,1969,1481,3898,0,-1,0,-2417,-60,55,160,1372,2550,CRASH_R
148866,1966,1480,3898,-3,-1,0,-2418,-60,55,160,1372,2558,CRASH_R
148874,1966,1479,3900,0,-1,2,-2421,-60,55,160,1372,2566,CRASH_R
148882,1948,1480,3900,-18,1,0,-2420,-60,55,160,1372,2574,CRASH_R
148917,1948,1478,3899,0,-2,-1,-2421,-60,55,160,1372,2609,CRASH_R
148917,1948,1478,3899,0,-2,-1,-2421,-60,55,160,1372,2609,RUN
148925,1967,1483,3895,19,5,-4,-2412,-60,55,160,1372,2617,CRASH_R
148934,1968,1478,3897,1,-5,2,-2419,-60,55,160,1372,2625,CRASH_R
148942,1967,1478,3897,-1,0,0,-2419,-60,55,160,1372,2632,CRASH_R
148952,1969,1478,3898,2,0,1,-2420,-60,55,160,1372,2643,CRASH_R
148960,1969,1477,3899,0,-1,1,-2422,-60,55,160,1372,2651,CRASH_R
148968,1971,1478,3899,2,1,0,-2421,-60,55,160,1372,2659,CRASH_R
148977,1971,1480,3899,0,2,0,-2419,-60,55,160,1372,2667,CRASH_R
148985,1979,1480,3898,8,0,-1,-2418,-60,55,160,1372,2675,CRASH_R
148993,1992,1477,3898,13,-3,0,-2421,-60,55,160,1372,2684,CRASH_R
149001,1992,1476,3898,0,-1,0,-2422,-60,55,160,1372,2692,CRASH_R
149009,1968,1476,3898,-24,0,0,-2422,-60,55,160,1372,2701,CRASH_R
149045,1968,1503,3897,0,27,-1,-2394,-58,55,160,1372,2741,CRASH_R
149045,1968,1503,3897,0,27,-1,-2394,-58,55,160,1372,2741,RUN
149059,1968,1503,3898,0,0,1,-2395,-59,55,160,1372,2758,CRASH_R
149067,1970,1490,3898,2,-13,0,-2408,-60,55,160,1372,2768,CRASH_R
149075,1970,1482,3898,0,-8,0,-2416,-60,55,160,1372,2777,CRASH_R
149083,1970,1479,3899,0,-3,1,-2420,-60,55,160,1372,2786,CRASH_R
149092,1969,1479,3898,-1,0,-1,-2419,-60,55,160,1372,2796,CRASH_R
149100,1969,1484,3899,0,5,1,-2415,-60,55,160,1372,2805,CRASH_R
149108,1968,1484,3897,-1,0,-2,-2413,-60,55,160,1372,2814,CRASH_R
149116,1968,1482,3899,0,-2,2,-2417,-60,55,160,1372,2824,CRASH_R
149124,1968,1477,3898,0,-5,-1,-2421,-60,55,160,1372,2834,CRASH_R
149132,1982,1477,3898,14,0,0,-2421,-60,55,160,1372,2843,CRASH_R
149142,1982,1480,3897,0,3,-1,-2417,-60,55,160,1372,2856,CRASH_R
149178,1977,1484,3897,-5,4,0,-2413,-60,55,160,1372,2901,CRASH_R
149178,1977,1484,3897,-5,4,0,-2413,-60,55,160,1372,2901,RUN
149186,1971,1504,3897,-6,20,0,-2393,-59,55,160,1372,2911,CRASH_R
149194,1975,1505,3903,4,1,6,-2398,-60,55,160,1372,2921,CRASH_R
149202,1970,1504,3897,-5,-1,-6,-2393,-59,55,160,1372,2932,CRASH_R
149210,1975,1505,3903,5,1,6,-2398,-60,55,160,1372,2943,CRASH_R
149218,1993,1509,3897,18,4,-6,-2388,-59,55,160,1372,2955,CRASH_R
149226,1993,1509,3898,0,0,1,-2389,-59,55,160,1372,2966,CRASH_R
149235,1968,1505,3898,-25,-4,0,-2393,-59,55,160,1372,2977,CRASH_R
149245,1968,1498,3899,0,-7,1,-2401,-60,55,160,1372,2991,CRASH_R
149253,1971,1498,3899,3,0,0,-2401,-60,55,160,1372,3001,CRASH_R
149261,1971,1498,3897,0,0,-2,-2399,-59,55,160,1372,3012,CRASH_R
149269,1969,1484,3897,-2,-14,0,-2413,-60,55,160,1372,3022,CRASH_R
149305,1969,1484,3897,0,0,0,-2413,-60,55,160,1372,3065,CRASH_R
149305,1969,1484,3897,0,0,0,-2413,-60,55,160,1372,3065,RUN
149313,1969,1502,3899,0,18,2,-2397,-59,55,160,1372,3074,CRASH_R
149321,1965,1502,3898,-4,0,-1,-2396,-59,55,160,1372,3084,CRASH_R
149329,1954,1502,3900,-11,0,2,-2398,-60,55,160,1372,3094,CRASH_R
149337,1954,1508,3898,0,6,-2,-2390,-59,55,160,1372,3103,CRASH_R
149348,1968,1508,3897,14,0,-1,-2389,-59,55,160,1372,3116,CRASH_R
149356,1970,1504,3897,2,-4,0,-2393,-59,55,160,1372,3125,CRASH_R
149364,1968,1503,3898,-2,-1,1,-2395,-59,55,160,1372,3134,CRASH_R
149372,1976,1504,3898,8,1,0,-2394,-59,55,160,1372,3143,CRASH_R
149380,1968,1507,3898,-8,3,0,-2391,-59,55,160,1372,3152,CRASH_R
149388,1974,1510,3904,6,3,6,-2394,-59,55,160,1372,3162,CRASH_R
149397,1970,1507,3897,-4,-3,-7,-2390,-59,55,160,1372,3170,CRASH_R
149432,1970,1503,3898,0,-4,1,-2395,-60,55,160,1372,3209,CRASH_R
149432,1970,1503,3898,0,-4,1,-2395,-60,55,160,1372,3209,RUN
149440,1970,1479,3897,0,-24,-1,-2418,-60,55,160,1372,3217,CRASH_R
149451,1968,1477,3897,-2,-2,0,-2420,-60,55,160,1372,3228,CRASH_R
149459,1968,1477,3897,0,0,0,-2420,-60,55,160,1372,3236,CRASH_R
149467,1968,1479,3898,0,2,1,-2419,-60,55,160,1372,3244,CRASH_R
149475,1969,1507,3901,1,28,3,-2394,-58,55,160,1372,3252,CRASH_R
149483,1969,1507,3901,0,0,0,-2394,-59,55,160,1372,3260,CRASH_R
149491,1969,1502,3898,0,-5,-3,-2396,-59,55,160,1372,3268,CRASH_R
149499,1969,1500,3898,0,-2,0,-2398,-60,55,160,1372,3276,CRASH_R
149507,1969,1500,3898,0,0,0,-2398,-59,55,160,1372,3284,CRASH_R
149516,1969,1509,3900,0,9,2,-2391,-59,55,160,1372,3292,CRASH_R
149524,1970,1509,3897,1,0,-3,-2388,-59,55,160,1372,3300,CRASH_R
149562,1970,1499,3898,0,-10,1,-2399,-60,55,160,1372,3339,CRASH_R
149562,1970,1499,3898,0,-10,1,-2399,-60,55,160,1372,3339,RUN
149570,1969,1489,3898,-1,-10,0,-2409,-60,55,160,1372,3348,CRASH_R
149578,1969,1480,3898,0,-9,0,-2418,-60,55,160,1372,3356,CRASH_R
149586,1969,1480,3898,0,0,0,-2418,-60,55,160,1372,3364,CRASH_R
149594,1970,1480,3895,1,0,-3,-2415,-60,55,160,1372,3372,CRASH_R
149602,1971,1483,3895,1,3,0,-2412,-60,55,160,1372,3380,CRASH_R
149610,1974,1483,3898,3,0,3,-2415,-60,55,160,1372,3388,CRASH_R
149619,1990,1479,3898,16,-4,0,-2419,-60,55,160,1372,3396,CRASH_R
149627,1990,1479,3898,0,0,0,-2419,-60,55,160,1372,3404,CRASH_R
149637,1978,1485,3898,-12,6,0,-2413,-60,55,160,1372,3415,CRASH_R
149645,1976,1485,3898,-2,0,0,-2413,-60,55,160,1372,3423,CRASH_R
149654,1970,1480,3899,-6,-5,1,-2419,-60,55,160,1372,3431,CRASH_R
149689,1970,1480,3899,0,0,0,-2419,-60,55,160,1372,3466,CRASH_R
149689,1970,1480,3899,0,0,0,-2419,-60,55,160,1372,3466,RUN
149697,1969,1503,3899,-1,23,0,-2396,-59,55,160,1372,3474,CRASH_R
149705,1972,1503,3906,3,0,7,-2403,-60,55,160,1372,3482,CRASH_R
149713,1966,1502,3898,-6,-1,-8,-2396,-59,55,160,1372,3490,CRASH_R
149721,1972,1494,3905,6,-8,7,-2411,-60,55,160,1372,3498,CRASH_R
149730,1966,1483,3898,-6,-11,-7,-2415,-60,55,160,1372,3507,CRASH_R
149744,1973,1494,3905,7,11,7,-2411,-60,55,160,1372,3522,CRASH_R
149752,1968,1480,3898,-5,-14,-7,-2418,-60,55,160,1372,3531,CRASH_R
149760,1968,1494,3897,0,14,-1,-2403,-59,55,160,1372,3540,CRASH_R
149768,1968,1507,3897,0,13,0,-2390,-59,55,160,1372,3549,CRASH_R
149776,1966,1507,3897,-2,0,0,-2390,-59,55,160,1372,3558,CRASH_R
149784,1971,1507,3903,5,0,6,-2396,-60,55,160,1372,3568,CRASH_R
149820,1964,1501,3898,-7,-6,-5,-2397,-59,55,160,1372,3609,CRASH_R
149820,1964,1501,3898,-7,-6,-5,-2397,-59,55,160,1372,3609,RUN
149828,1974,1484,3910,10,-17,12,-2426,-60,55,160,1372,3618,CRASH_R
149836,1965,1480,3898,-9,-4,-12,-2418,-60,55,160,1372,3628,CRASH_R
149847,1979,1484,3896,14,4,-2,-2412,-60,55,160,1372,3641,CRASH_R
149855,1982,1492,3896,3,8,0,-2404,-59,55,160,1372,3650,CRASH_R
149863,1989,1495,3897,7,3,1,-2402,-59,55,160,1372,3660,CRASH_R
149871,1986,1504,3898,-3,9,1,-2394,-59,55,160,1372,3670,CRASH_R
149879,1986,1506,3898,0,2,0,-2392,-59,55,160,1372,3680,CRASH_R
149887,1972,1504,3896,-14,-2,-2,-2392,-59,55,160,1372,3690,CRASH_R
149896,1968,1479,3896,-4,-25,0,-2417,-60,55,160,1372,3700,CRASH_R
149904,1966,1478,3896,-2,-1,0,-2418,-60,55,160,1372,3710,CRASH_R
149912,1966,1478,3897,0,0,1,-2419,-60,55,160,1372,3721,CRASH_R
149947,1966,1478,3897,0,0,0,-2419,-60,55,160,1372,3769,CRASH_R
149950,1966,1478,3897,0,0,0,-2419,-60,55,160,1372,3772,RUN
149958,1971,1502,3898,5,24,1,-2396,-59,55,160,1372,3783,CRASH_R
149966,1969,1502,3898,-2,0,0,-2396,-59,55,160,1372,3794,CRASH_R
149974,1969,1502,3898,0,0,0,-2396,-59,55,160,1372,3804,CRASH_R
149982,1969,1511,3898,0,9,0,-2387,-59,55,160,1372,3814,CRASH_R
149990,1970,1503,3898,1,-8,0,-2395,-60,55,160,1372,3825,CRASH_R
149998,1970,1503,3899,0,0,1,-2396,-59,55,160,1372,3835,CRASH_R
150007,1967,1503,3898,-3,0,-1,-2395,-59,55,160,1372,3844,CRASH_R
150015,1967,1507,3899,0,4,1,-2392,-59,55,160,1372,3854,CRASH_R
150023,1968,1507,3897,1,0,-2,-2390,-59,55,160,1372,3864,CRASH_R
150033,1968,1505,3897,0,-2,0,-2392,-59,55,160,1372,3877,CRASH_R
150041,1968,1504,3897,0,-1,0,-2393,-59,55,160,1372,3886,CRASH_R
150077,1969,1505,3898,1,1,1,-2393,-59,55,160,1372,3928,CRASH_R
150077,1969,1505,3898,1,1,1,-2393,-59,55,160,1372,3928,RUN
150085,1974,1504,3898,5,-1,0,-2394,-59,55,160,1372,3937,CRASH_R
150093,1990,1501,3896,16,-3,-2,-2395,-59,55,160,1372,3946,CRASH_R
150101,1990,1486,3896,0,-15,0,-2410,-60,55,160,1372,3955,CRASH_R
150109,1978,1484,3898,-12,-2,2,-2414,-60,55,160,1372,3964,CRASH_R
150117,1973,1478,3898,-5,-6,0,-2420,-60,55,160,1372,3973,CRASH_R
150126,1973,1479,3898,0,1,0,-2419,-60,55,160,1372,3981,CRASH_R
150136,1967,1479,3897,-6,0,-1,-2418,-60,55,160,1372,3993,CRASH_R
150144,1967,1502,3897,0,23,0,-2395,-59,55,160,1372,4001,CRASH_R
150152,1967,1502,3897,0,0,0,-2395,-59,55,160,1372,4010,CRASH_R
150160,1969,1502,3898,2,0,1,-2396,-59,55,160,1372,4018,CRASH_R
150169,1969,1504,3898,0,2,0,-2394,-59,55,160,1372,4026,CRASH_R
150204,1968,1505,3898,-1,1,0,-2393,-59,55,160,1372,4062,CRASH_R
150204,1968,1505,3898,-1,1,0,-2393,-59,55,160,1372,4062,RUN
150212,1968,1504,3898,0,-1,0,-2394,-59,55,160,1372,4071,CRASH_R
150220,1966,1504,3898,-2,0,0,-2394,-59,55,160,1372,4079,CRASH_R
150228,1953,1493,3898,-13,-11,0,-2405,-60,55,160,1372,4088,CRASH_R
150239,1953,1488,3907,0,-5,9,-2419,-60,55,160,1372,4098,CRASH_R
150247,1977,1489,3907,24,1,0,-2418,-60,55,160,1372,4106,CRASH_R
150255,1977,1488,3907,0,-1,0,-2419,-60,55,160,1372,4114,CRASH_R
150263,1977,1489,3907,0,1,0,-2418,-60,55,160,1372,4122,CRASH_R
150271,1991,1496,3898,14,7,-9,-2402,-59,55,160,1372,4130,CRASH_R
150280,1991,1513,3907,0,17,9,-2394,-59,55,160,1372,4138,CRASH_R
150288,1975,1506,3904,-16,-7,-3,-2398,-60,55,160,1372,4146,CRASH_R
150296,1971,1506,3904,-4,0,0,-2398,-59,55,160,1372,4155,CRASH_R
150331,1971,1503,3899,0,-3,-5,-2396,-59,55,160,1372,4189,CRASH_R
150331,1971,1503,3899,0,-3,-5,-2396,-59,55,160,1372,4189,RUN
150346,1970,1503,3897,-1,0,-2,-2394,-59,55,160,1372,4203,CRASH_R
150354,1968,1484,3899,-2,-19,2,-2415,-60,55,160,1372,4211,CRASH_R
150362,1970,1484,3901,2,0,2,-2417,-60,55,160,1372,4220,CRASH_R
150370,1978,1486,3907,8,2,6,-2421,-60,55,160,1372,4228,CRASH_R
150378,1978,1486,3907,0,0,0,-2421,-60,55,160,1372,4236,CRASH_R
150386,1972,1482,3898,-6,-4,-9,-2416,-60,55,160,1372,4244,CRASH_R
150395,1972,1481,3895,0,-1,-3,-2414,-60,55,160,1372,4252,CRASH_R
150403,1997,1482,3895,25,1,0,-2413,-60,55,160,1372,4260,CRASH_R
150411,1997,1481,3899,0,-1,4,-2418,-60,55,160,1372,4268,CRASH_R
150419,1997,1482,3902,0,1,3,-2420,-60,55,160,1372,4276,CRASH_R
150429,1994,1482,3902,-3,0,0,-2420,-60,55,160,1372,4286,CRASH_R
150465,1976,1508,3902,-18,26,0,-2394,-58,55,160,1372,4324,CRASH_R
150465,1976,1508,3902,-18,26,0,-2394,-58,55,160,1372,4324,RUN
150473,1967,1508,3899,-9,0,-3,-2391,-59,55,160,1372,4332,CRASH_R
150481,1967,1507,3897,0,-1,-2,-2390,-59,55,160,1372,4341,CRASH_R
150489,1971,1505,3897,4,-2,0,-2392,-59,55,160,1372,4350,CRASH_R
150497,1971,1506,3898,0,1,1,-2392,-59,55,160,1372,4358,CRASH_R
150505,1970,1506,3898,-1,0,0,-2392,-59,55,160,1372,4368,CRASH_R
150513,1970,1506,3898,0,0,0,-2392,-59,55,160,1372,4377,CRASH_R
150521,1970,1492,3899,0,-14,1,-2407,-60,55,160,1372,4386,CRASH_R
150532,1968,1480,3899,-2,-12,0,-2419,-60,55,160,1372,4399,CRASH_R
150540,1968,1480,3899,0,0,0,-2419,-60,55,160,1372,4408,CRASH_R
150548,1969,1482,3898,1,2,-1,-2416,-60,55,160,1372,4418,CRASH_R
150556,1969,1498,3897,0,16,-1,-2399,-59,55,160,1372,4427,CRASH_R
150592,1969,1508,3897,0,10,0,-2389,-59,55,160,1372,4470,CRASH_R
150592,1969,1508,3897,0,10,0,-2389,-59,55,160,1372,4470,RUN
150600,1971,1498,3897,2,-10,0,-2399,-60,55,160,1372,4480,CRASH_R
150608,1971,1507,3898,0,9,1,-2391,-59,55,160,1372,4490,CRASH_R
150616,1971,1504,3898,0,-3,0,-2394,-59,55,160,1372,4500,CRASH_R
150624,1971,1504,3899,0,0,1,-2395,-59,55,160,1372,4510,CRASH_R
150635,1970,1500,3898,-1,-4,-1,-2398,-60,55,160,1372,4524,CRASH_R
150643,1970,1485,3899,0,-15,1,-2414,-60,55,160,1372,4534,CRASH_R
150651,1970,1485,3899,0,0,0,-2414,-60,55,160,1372,4544,CRASH_R
150659,1968,1479,3901,-2,-6,2,-2422,-60,55,160,1372,4555,CRASH_R
150667,1978,1479,3901,10,0,0,-2422,-60,55,160,1372,4566,CRASH_R
150675,1992,1479,3898,14,0,-3,-2419,-60,55,160,1372,4578,CRASH_R
150683,1992,1511,3898,0,32,0,-2387,-57,55,160,1372,4589,CRASH_R
150719,1978,1511,3898,-14,0,0,-2387,-59,55,160,1372,4636,CRASH_R
150719,1978,1511,3898,-14,0,0,-2387,-59,55,160,1372,4636,RUN
150727,1971,1515,3907,-7,4,9,-2392,-59,55,160,1372,4646,CRASH_R
